media_id,date,time,type,product_type,caption_full,caption_len,likes,comments,permalink
18108635428978438,2026-07-08,12:32,Reel,REELS,"⁨	זריקות ההרזיה משנות חיים, אבל גם מציתות ויכוח על תרבות הרזון, נגישות לטיפול והשוק השחור שמסביבן. מה קורה כשהמאבק במשקל כבר לא מתחיל רק בצלחת, אלא במוח?  🎧 ""עד הקצה"" עם @kereneubach | כל יום | כאן הסכתים ובכל אפליקציות הפודקאסטים⁩",231,2217,72,https://www.instagram.com/reel/DahugmaCmIA/
17902386342460663,2026-07-08,13:05,Carousel,FEED,"סרן במילואים מלאכי מונדני בן ה-26 נפצע באורח קשה בדרום לבנון, הגיע לבית החולים עם רסיס צמוד לאבי העורקים - ועבר ניתוח שהציל את חייו👇  מונדני הגיע לבית החולים רמב""ם בסכנת חיים, והרופאים החליטו לבצע ניתוח מורכב להוצאת הרסיס. ""הרסיס ישב ממש צמוד לאבי העורקים, במגע איתו"", הסביר פרופ' גיל בולוטין, מנהל מחלקת כירורגית לב, ""כל תזוזה יכלה לחורר את אבי העורקים ולהוביל לתוצאה עגומה. העובדה שזהו מצב מאוד נדיר ולכן לא היו הרבה נתונים בספרות, הובילה לדיון בין הרופאים לגבי ההחלטה להשאיר את הרסיס צמוד לאבי העורקים, או לא לקחת סיכון, לנתח ולהוציא אותו. החלטנו על האפשרות השניה, כאשר מהלך הניתוח עבר ללא קושי. לשמחתנו, המטופל שלנו התייצב והועבר להמשך טיפול במרכז""  @wassermanmichal  📸: באדיבות המשפחה / הקריה הרפואית רמב""ם",711,4887,139,https://www.instagram.com/p/DahyR-zjmAo/
18135375373585636,2026-07-08,13:24,Photo,FEED,"סוכל ניסיון הברחה לרצועת עזה של אלפי סיגריות שהוחבאו בתוך מאות אננסים👇  ההברחה אותרה ע""י מערך הבידוק הביטחוני של אנשי רשות המעברים היבשתיים במשרד הביטחון. המשאית בה נתפס ניסיון ההברחה נשאה משלוח שנרכש על ידי חברה ישראלית, שאושר לה להכניס סיוע לרצועה במסגרת מנגנון הכנסת הסיוע על ידי הסקטור הפרטי  המשלוח נועד להגיע למעבר כרם שלום במסגרת הסיוע ההומניטרי. כלל התכולה שעל המשאית הוחרמה והועברה להמשך טיפול בידי המכס ויתר הגורמים המוסמכים  בתגובה לאירוע, מתאם פעולות הממשלה בשטחים, אלוף יורם הלוי, הורה על הקפאה מיידית של האישור להכנסת סיוע הומניטרי שניתן לחברה הישראלית  @itayblumental  📸: רשות המעברים היבשתיים של משרד הביטחון",624,865,43,https://www.instagram.com/p/Dah0d76Dr9y/
18140612953552719,2026-07-08,17:54,Photo,FEED,"פאניקה במכון היופי: 12 נשים נפגעו היום משאיפת גז רעיל במזרח ירושלים, לאחר שגנרטור שחובר בצורה פיראטית פלט פחמן חד-חמצני לתוך המבנה. לפי כבאות והצלה, צינור הפליטה של הגנרטור התנתק, והגזים הצטברו במקום והתערבבו עם חומרים ששימשו לצביעת שיער.  הנשים פונו לבתי החולים, חלקן במצב בינוני עד קשה, כשהן סובלות מערפול הכרה. צוותי הכיבוי פינו את המקום, ביצעו ניטור ואוורור של המבנה, והבהירו כי לא נשקפת סכנה לציבור באזור או לדירות הסמוכות  @veredpelman @haimgoldich  📸: כבאות והצלה לישראל",477,484,10,https://www.instagram.com/p/DaiTagDDEG6/
18479994427096550,2026-07-08,19:32,Photo,FEED,"שם חדש לבן ראש הממשלה: לפי דיווח של ""הארץ"" ואורי משגב, מסמכים מרשות המסים מעידים כי יאיר נתניהו החליף בשנה וחצי האחרונות את שמו ליונתן הון, באותו מספר תעודת זהות.   בכך הוא הצטרף לאחיו אבנר, ששינה לפני כחמש שנים את שמו ל""אבי סגל"" ורכש בשם החדש דירה באנגליה. גם אביהם, ראש הממשלה בנימין נתניהו, השתמש בעבר בשם ""בן ניתאי"" בזמן שהותו בארצות הברית  📸: Avshalom Sassoni/Flash90",372,1475,333,https://www.instagram.com/p/DaiepfNDDg7/
18141142534544018,2026-07-08,20:06,Photo,FEED,"78 שנים אחרי שנפל בשיירה לירושלים הנצורה, המעגל נסגר: צה""ל הודיע כי אותר מקום קבורתו של טוראי יעקב זריהן ז""ל, שנפל בקרב באזור שער הגיא במבצע ""הראל"" ב-1948. בתום חקירה שנמשכה כ-15 שנים, נקבע כי זריהן נטמן בקבר אחים בקריית ענבים לצד שבעה חללים נוספים.  אחותו איבון כהן קיבלה את הבשורה המרגשת ואמרה: ""עבורי מציאת מקום קבורתו הינו עולם ומלואו, אני אתקשר לבנים שלי שיוכלו להגיד קדיש לראשונה על קברו"". קצינת משאבי האנוש הראשית וראש חטיבת הנפגעים, תא""ל עדנה איליה: ""זוהי זכות עבורנו להמשיך ולפעול מתוך מחויבות מוסרית עמוקה""  @itayblumental @carmela_menashe  📸: דובר צה""ל",563,2021,73,https://www.instagram.com/p/Daiif1QjBSg/
18014169182874605,2026-07-08,23:22,Reel,REELS,"⁨	⁨	עימות אלים מול כלא 10, צה""ל: המוחים ניסו לפרוץ לבסיס👇  מפגינים חרדים הגיעו לכלא 10 הצבאי ולפי הדיווחים ניסו לפרוץ אליו. בתיעוד נראו המוחים כשהם אוזקים ילדים זה לזה בשלשלאות ונושאים שלטים שמטרתם לחזק את העריקים המוחזקים בכלא. צוות האבטחה של הבסיס השתלט עליהם, ובצה""ל מעידים שהמפגינים החרדים ניסו לפרוץ לבסיס, ולכן נאלצו להשתלט עליהם באמצעות הפעלת כוח.   המפגינים הם חברי הקבוצה הקיצונית ""אנשי חיל"" - קבוצה פנימית בתוך פלג ""העדה החרדית"" שמטרתה לבצע הפגנות מיוחדות ומאורגנות. אנשי הקבוצה היו אחראים בין היתר לפריצה לביתו של המשנה לנשיא בית המשפט העליון, השופט נעם סולברג  ‪@daniel.grovais‬  📷: DOOVIDEL⁩⁩",605,3289,659,https://www.instagram.com/reel/Dai45LFCSvB/
18080106521264870,2026-07-09,08:50,Photo,FEED,"""לפחות באופן זמני""👇  ארה""ב תקפה 90 מטרות צבאיות באיראן, בסבב תקיפות נוסף שכלל מערכות הגנה אווירית, אמצעי מעקב ואתרי אחסון של טילים וכטב""מים. בכיר אמריקני אמר ל-CNN כי ""הפסקת האש עם איראן הופסקה, לפחות באופן זמני"". בהצהרה שמסר לתקשורת, אמר הנשיא טראמפ כי תגובת כוחות פיקוד המרכז האמריקני הגיעה ""כנקמה על תקיפת הספינות"" והוסיף: ""אם זה יקרה שוב, התגובה תהיה חריפה בהרבה""  בטהרן איימו מנגד ואמרו כי ""התגובה תהיה חזקה, והאמריקנים יתחרטו על התקיפות"". במקביל לאיומים, הופעלו אזעקות בבחריין ובכווית, וכלי תקשורת פרו-איראניים דיווחו על פיצוצים בבסיס הצי החמישי האמריקני בבחריין  @itay.blumentaL @nathanguttman 📸: AP, צילום מסך ברשתות החברתיות",633,1191,24,https://www.instagram.com/p/Daj582WEYI3/
17861775564648953,2026-07-09,11:25,Photo,FEED,"⁨	""נועה קירל בולמת את נבחרת ספרד"" 👇  השיר החדש של נועה קירל מעורר זעם בתקשורת הספרדית וברשתות החברתיות. בסרטון חדש ששחררה הזמרת לכבוד המונדיאל, היא מצולמת כשהיא לבושה במדי ארגנטינה, עוצרת בשער פנדלים של שחקן הלבוש במדי נבחרת ספרד.   על רקע המתיחות הדיפלומטית הקיימת בין המדינות, בעקבות עמדתה הפרו-פלסטינית המובהקת של ממשלת ספרד, הקליפ התפרש במדינה כמתקפה פוליטית מכוונת. כלי תקשורת ועיתונאים ספרדים תקפו בחריפות את קירל ואת בן זוגה, השוער דניאל פרץ: ""תעמולה שמטרתה להלבין ברבריות""  הביקורת ברשתות לא איחרה לבוא, והיא הופנתה לא רק כלפי קירל, אלא גם כלפי בן זוגה, השוער דניאל פרץ. העיתונאית הספרדייה ליילה חאמד, המוכרת בעמדותיה הפרו-פלסטיניות, צייצה בחשבון ה-X שלה:  ""הזמרת הישראלית נועה קירל שחררה סרטון שבו היא מתמודדת מול נבחרת ספרד ועוצרת את כל הפנדלים שלהם. כדאי לזכור שבן הזוג שלה הוא דניאל פרץ: השוער הגרוע ביותר של באיירן מינכן במאה הנוכחית, מחמם ספסל בהמבורג, ועכשיו שוער בצ'מפיונשיפ. מביך"".  באתר החדשות הספרדי ""פובליקו"" המזוהה עם עמדות שמאל, נכתב מאמר חריף במיוחד תחת הכותרת: ""ציונות ואירועים מגוחכים הולכים יד ביד"". במאמר נטען כי הקליפ מהווה ""תעמולה של מדינה כושלת"" ומטרתו ""להלבין את הברבריות"". עוד נכתב כי התנועות והכוריאוגרפיה של קירל בקליפ הן ""מטאפורה לרצח קטינים בעזה ולכיבוש בלתי חוקי""  נכון לרגע זה, מטעמה של נועה קירל או מנציגיו של דניאל פרץ לא נמסרה תגובה רשמית למתקפות  ‪@amitharari8‬  📸: צילום מסך מתוך ערוץ היוטיוב של נועה קירל⁩",1349,1576,158,https://www.instagram.com/p/DakLqzXkbSv/
18096827897595694,2026-07-09,12:23,Photo,FEED,"⁨	אגדת הפופ של שנות השמונים ונציגת בריטניה לאירוויזיון 🕯  הזמרת הוולשית בוני טיילר, הידועה בלהיט הגדול ""Total Eclipse of the Heart"", הלכה לעולמה בגיל 75. מותה מגיע לאחר מספר חודשים של סיבוכים רפואיים; בחודש מאי האחרון אושפזה טיילר בפורטוגל ועברה ניתוח מעיים דחוף, בעקבותיו הוכנסה לתרדמת יזומה. אף על פי שלפני כחודש נמסר מטעם נציגיה כי התעוררה מהתרדמת, מצבה הוסיף להיות קשה מאוד והיא נותרה ביחידה לטיפול נמרץ עד ליום מותה  טיילר, שהקריירה העשירה שלה התפרסה על פני חמישה עשורים, ידועה בלהיטי הענק שלה:   * Total Eclipse of the Heart  * Holding Out for a Hero  * It's a Heartache  היא אף ייצגה את בריטניה בתחרות הזמר של האירוויזיון בראשית העשור הקודם  ‪@amitharari8‪@alon_fruchter‬ 📸: AP⁩",685,1881,52,https://www.instagram.com/p/DakSV8JDmfB/
18099546851231983,2026-07-09,15:11,Photo,FEED,"טראמפ ומוג'תבא עולים מדרגה?👇  ארה""ב תקפה באזור אתר הגרעין בבושהר ובתגובה איראן תקפו את בסיס חיל האוויר האמריקני בירדן.  במקביל נשמעו אזעקות בנמל התעופה בעיראק.   שגרירות ארה""ב בירדן פרסמה אזהרה לאזרחיה: ""לתפוס מחסה ולהישמע להוראות""  @shmvnmygn  📸: AP",250,818,21,https://www.instagram.com/p/DakljhMjCKA/
18114193633898653,2026-07-09,18:07,Photo,FEED,"העסקה הכי גדולה בספורט הישראלי  ענאן חלאילי, שחקן נבחרת ישראל, חתם היום באינטר מילאנו. לפי הדיווחים, האיטלקים ישלמו 25 מיליון אירו לקבוצתו - אוניון סן-ז'ילואז הבלגית, ובכך יהפוך ענאן חלאילי לשחקן הישראלי היקר בכל הזמנים. מקורבים לחלאילי מסרו לכאן חדשות: ""יש עסקה. זה אושר גדול. הוא רק יצטרך להגיע למילאנו, לעבור בדיקות רפואיות ולחתום"".   המעבר היוקרתי של חלאילי, בן 21, מגיע אחרי שתי עונות מוצלחות, במהלכן שיחק ב-99 משחקים וכבש שמונה שערים. בנוסף, הוא זכה עם קבוצתו באליפות בלגיה ובגביע הבלגי, ואף כבש בליגת האלופות.   חלאילי, שגדל במכבי חיפה, פרץ לתודעה במהלך טורניר גביע העולם לנבחרות עד גיל 20 (המונדיאליטו) בשנת 2023, שם הגיע עם נבחרת ישראל עד לשלב חצי הגמר, כשבדרך הוא כובש פעמיים - מול נבחרות אוזבקיסטן וברזיל.   צילום: AP Yoav Borowitz",742,1584,94,https://www.instagram.com/p/Dak5sdcm1pp/
18126427690642325,2026-07-09,19:47,Reel,REELS,⁨	איתן חזר עם מצלמות לתעד: איך אנשים מגיבים להתקף פוסט טראומטי ברחוב ‪@maya_rachlin‪@eitan_alayev‬ev⁩ @eliorlevy #חדשותהלילה,124,12533,83,https://www.instagram.com/reel/DalFEBvE6oB/
18105298364122301,2026-07-09,21:07,Photo,FEED,"מלחמה עם איראן בפעם השלישית? 👇  בישראל רוצים לקבל אישור מנשיא ארצות הברית דונלד טראמפ לתקוף באיראן - כך פורסם בכאן חדשות. אולם, כרגע מדובר בעימות בין האמריקנים לאיראנים בלבד, וללא מעורבות ישראלית. בישראל גם מעריכים כי חילופי האשת יימשכו באורך הימים הקרובים.  גם בעיתון ""ניו יורק פוסט"" דווח הערב מפי מקורות ישראלים כי ישראל מוכנה להצטרף למתקפות עתידיות של ארצות הברית באיראן אם תתבקש.   ""הוכחנו שאנחנו עומדים לצד ארצות הברית,"" אמר אחד מהמקורות לעיתון, ""אני לא בטוח שזה יהיה באינטרס שלהם, אבל אנחנו מבינים שאנחנו צריכים למתוח את השרירים. אנחנו מוכנים לעשות זאת שוב, אם יש צורך"".   עם זאת, המקור אמר שישראל ""לא רוצה לחזור לימים שבהם שאנשים נאלצו להיכנס למקלטים"". ""באותו הזמן"", הוסיף, ""אנחנו לא רוצים להתעלם ממה שקורה באיראן. אז זה יהיה מחיר שנצטרך לשלם ואנחנו נעמוד במצב הזה"".  @gilicohen10  📸: פלאש 90, OLIVIER FITOUSSI/POOL",822,3444,408,https://www.instagram.com/p/DalOPQxDQyR/
18174965914414062,2026-07-10,09:00,Photo,FEED,"⁨	דיווח בוול סטריט ג'ורנל: ישראל העבירה מידע מודיעיני לארצות הברית על כך שבאיראן שוקלים להתנקש בחייו של הנשיא טראמפ. למרות הדיווח, גורם אמריקני הבהיר שבארצות הברית עדיין מחויבים להמשך השיחות עם האיראנים   @itamar.margalit  📸: AP/Charles Krupa⁩",243,947,32,https://www.instagram.com/p/Damf3nmEbxB/
18116889106890945,2026-07-10,09:35,Carousel,FEED,"⁨	חברת ""צ'יפסי"" המצרית החליטה להפסיק לייצר אריזות צ'יפס עם תמונתו של מסי עליהן. הצעד הגיע בעקבות זעם במדינה על מסי ועל ארגנטינה, שהדיחה את מצרים מהמונדיאל. המצרים טוענים שהמשחק היה מוטה לטובת הארגנטינאים, והחלו להעלות לרשת תיעודים שלהם זורקים לפח את אריזות הצ'יפס עם תמונתו של כוכב הכדורגל. בנוסף, ידוענים מצרים קראו להחרים את מסי   @roikais",341,2920,335,https://www.instagram.com/p/Damj1C5giZx/
18008871308931497,2026-07-10,11:03,Reel,REELS,"⁨	""חמאס, חמאס, יהודים לגז"": אוהדי נבחרת מרוקו בהולנד בקריאות אנטישמיות והומופוביות, אחרי ההפסד אמש לצרפת במונדיאל  @itamar.margalit @omershahar10",145,1806,480,https://www.instagram.com/reel/Damt1x7CkWS/
17860186860658678,2026-07-10,14:36,Reel,REELS,"⁨	⁨	⁨	שנה בדיוק אחרי שאיבד את שתי רגליו בעזה, הלוחם אלקנה לוי חגג במסיבת הודיה בחוות אביחי בבנימין לצד הזמר רביד פלוטניק. חבריו למחלקה הצטרפו לביצוע המרגש ❤️  ‪‪@haimgoldich‬‬  📸: באדיבות איגוד החוות⁩⁩⁩",202,8641,50,https://www.instagram.com/reel/DanGSkIiVFP/
17862281013648932,2026-07-10,18:25,Reel,REELS,"⁨	דורון מירן: ""את 'בחייאת עיוני לא בוגד' כתבו לי בחמש דקות"" | הסיפור של החאפלות הישראליות - מחר ב-20:00  ‪@maylaurencefaye.bismuth‬⁩",132,1601,22,https://www.instagram.com/reel/DangbmdkWFW/
18127164178728073,2026-07-10,19:50,Reel,REELS,"⁨	⁨	מיכה כץ, מפורום ""יהלומי קרב"", שזעק בכנסת על חקיקת ""חוק יסוד לימוד תורה"": ""איך אין חוק ללוחמים הגיבורים שאתם מדברים עליהם כל היום?""  ‪@ifatglick‪@almogtamar‬ar⁩",163,4115,176,https://www.instagram.com/reel/DanqL10gq8r/
18105419443923712,2026-07-10,20:11,Photo,FEED,"שב""כ מאשר: זיני שוחח עם ברדוגו על החקירה נגד חדשות 12👇  שב""כ מסר תגובה לפרסומים שלפיהם ראש הארגון דוד זיני הסכים לפתוח בחקירה נגד חדשות 12, בחשד שהיה בידיהם מידע מוקדם לגבי תקיפה באיראן, ומסר כי ההחלטה לפתוח בחקירה התקבלה עוד טרם פגישה שקיים על פי דיווחים עם מקורב לראש הממשלה בנימין נתניהו  ""ההחלטה בעניין הצורך בחקירת דלף התקבלה ע""י ראש שב""כ הרבה לפני מועד קיום הפגישה המדוברת"", מסרו בשב""כ, והוסיפו כי זיני ""מקיים מעת לעת פגישות עם עיתונאים מכלי תקשורת שונים ומגוונים""  פרשן ומגיש ערוץ 14 יעקב ברדוגו טען בתוכניתו ברדיו ""גלי ישראל"" ב-22 ביוני כי נפגש עם זיני בלשכתו, וביקש ממנו לחקור הדלפה לחדשות 12 על פתיחת מבצע ""שאגת הארי"". ברדוגו אמר כי היה עם זיני ועוזרו ""בשיחה ארוכה"". בערוץ i24NEWS פורסם כי בפגישה נכח איש שב""כ נוסף שהוא קרוב משפחה מדרגה ראשונה של עיתונאי ידוע בערוץ 14  ""מבלי לאשר נכונות פרסום כזה או אחר, יובהר כי חקירות דלף סוד נפתחות בהתאם לסמכות והחלטה של ראש שב""כ, רק לאחר תהליך מסודר של גורמי המקצוע והייעוץ המשפטי בשירות ומתוקף אחריות שב""כ בחוק למניעת דלף סוד מליבת מערכת הביטחון. כל ניסיון לייחס החלטות מקצועיות של ראש השב""כ לטובת מימוש ייעוד השירות, לשיח המתקיים עם גורם כזה או אחר, משולל כל יסוד"", נמסר משב""כ  @roysharon11  📸: אריה לייב אברמס, דור פזואלו / פלאש 90",1184,464,110,https://www.instagram.com/p/DanstO3Dpv-/
18123063898743937,2026-07-10,23:03,Reel,REELS,"⁨ רגע קטן של תודה, בלב ההרס הגדול: הצלם והמשפיען הוונצואלי ניקולס דונוסו פגש את אנשי זק""א שהגיעו מישראל לסייע באזורי האסון. הוא לחץ את ידיהם, הודה להם על עבודתם, ואז שלף מצלמה וצילם להם פורטרטים בין ההריסות: ""תודה רבה על העבודה שלכם""  📸: ‪@firmadonoso‬⁩",253,5105,55,https://www.instagram.com/reel/DaoAQnkiX1e/
17935842918320330,2026-07-11,09:28,Photo,FEED,"⁨	⁨	טראמפ ""חושף"" את התוכנית למקרה שאיראן תנסה להתנקש בו: ""תושמד לחלוטין תוך שנה"" 👇  אחרי הדיווחים על כוונות איראניות להתנקש בחייו, נשיא ארצות הברית דונלד טראמפ כותב: ""1,000 טילים מוכנים לשיגור ומכוונים לעבר איראן – ואלפים נוספים יבואו בעקבותיהם באופן מיידי – במקרה שממשלת איראן תממש את איומה, שהושמע במוקדים רבים ברחבי העולם, להתנקש או לנסות להתנקש בנשיא המכהן של ארצות הברית של אמריקה – במקרה זה, אני! ניתנו כבר פקודות, וצבא ארה""ב מוכן, נחוש ומסוגל – למשך תקופה של שנה, הניתנת להארכה – להחריב ולהשמיד לחלוטין את כל חלקי איראן""  ‪@nathanguttman‬  📷: AP⁩⁩",554,1657,55,https://www.instagram.com/p/DapHzpgHENe/
18089062214385211,2026-07-11,12:08,Reel,REELS,"⁨	⁨	⁨	⁨	⁨	⁨	הקרב על השבת בירושלים 👇  שבוע לאחר העימותים שעוררו סערה, עשרות חרדים הגיעו גם השבת להפגין מול קפה “בסמטה” בירושלים. המשטרה חסמה את דרכי הגישה לבית הקפה בניסיון למנוע חיכוך בין הצדדים, אך מספר מפגינים הצליחו להסתנן אל קרבת בית הקפה.  במקום התפתח עימות מילולי: המפגינים קראו ״שאבעס״, בעוד מאות חילונים שהגיעו לתמוך בבית בית הקפה השיבו בקריאות ״תתגייסו״ ו-״יאללה הביתה״. כוחות המשטרה חצצו בין הצדדים ופעלו לשמירה על הסדר  ‪‪‪‪‪@shalev.segal‬‬‬‬‬⁩⁩⁩⁩⁩",459,8396,1354,https://www.instagram.com/reel/DapaEkXiWuR/
18119497723839473,2026-07-11,14:07,Photo,FEED,"⁨	למרות שטרם נראה בציבור, מוג'תבא חמינאי הודה בהודעה כתובה לבני העם האיראני על השתתפותם בהלוויית אביו, והוסיף: ""עכשיו, כשאנו נפרדים בעיניים דומעות ולבבות שבורים מגופך, אנו נשבעים לנקום את דמך הטהור ועל כל השהידים שנפלו בשתי המלחמות הללו בידי הרוצחים הפושעים וחסרי הבושה הללו. הנקמה הזו היא דרישת האומה שלנו, והיא חייבת להתבצע בקרוב. הפושעים הללו יקחו איתם אל הקבר את השאיפה למות מוות רגוע במיטתם""  @omershahar10  📷: AP⁩",419,661,99,https://www.instagram.com/p/Dapny57CtPf/
18121831870836825,2026-07-11,14:47,Photo,FEED,"⁨	נכנסו ליריחו ""בשביל חגיגות יום הולדת ומפגש עם חברים שהכירו בטיול בסיני"" 👇  חיילת בשירות סדיר ושתי אזרחיות ישראל יהודיות חולצו הלילה (בין שישי לשבת) מיריחו בשני אירועים שונים על ידי כוחות המנהל האזרחי.   הדיווח אודות החיילת הגיע בשעות הלילה, לאחר שהיא נצפתה בלבוש אזרחי במרחב העיר ""תוך סכנה לשלומה"". עם קבלת הדיווח פעלו קציני התיאום והקישור הצבאי כדי לאתרה ולהביאה לידי כוחות הביטחון. תחקיר ראשוני העלה כי היא נכנסה למקום יחד עם חבר ערבי ישראלי בשביל חגיגות יום הולדת בלב העיר.   לפנות בוקר התקבל דיווח נוסף אודות שתי ישראליות שמשוחחות ביניהן בעברית באחת השכונות בעיר. במערכת הביטחון פעלו כדי לאתרן, לחלצן ולהעבירן לידי הכוחות. השתיים סיפרו לכוח כי הן נכנסו לעיר במטרה לפגוש חברים שהכירו בטיול בסיני.   שני המקרים הועברו לטיפול המשטרה ומצ""ח. במערכת הביטחון מדגישים: ""הכניסה לשטחי A מסכנת חיים ואסורה על פי חוק""  @itayblumental @haimgoldich  📷: המנהל האזרחי⁩",858,834,128,https://www.instagram.com/p/DapsXlgiqhW/
18001236476959561,2026-07-11,16:12,Reel,REELS,⁨	⁨	עושה הסבה מקצועית? הזמר אליאב זוהר מספר על הסיבה שפתח פיצרייה 🍕  #גליקותמר @ifatglick @almogtamar,101,1228,63,https://www.instagram.com/reel/Dap1_11FFC9/
18121889305761367,2026-07-11,16:49,Photo,FEED,"טרגדיה בדרום אפריקה: ג'יידן אדאמס, קשר הנבחרת ומאמלודי סאנדאונס, נמצא מת בגיל 25 זמן קצר לאחר שחזר מהמונדיאל. לפי דיווחים לא רשמיים, ייתכן ששם קץ לחייו, אך בשלב זה אין לכך אישור רשמי.  ‪@yoavborowitz‬  📸: AP⁩",208,3181,41,https://www.instagram.com/p/Dap6T97jXkJ/
17953004496194670,2026-07-11,19:03,Carousel,FEED,"גיא ששון זכה בטורניר הזוגות של ווימבלדון בכיסאות גלגלים! 🎾  הטניסאי הישראלי גיא ששון עושה זאת שוב בענק: ששון ושותפו ההולנדי נילס וינק זכו בתואר הזוגות בכיסאות גלגלים  בטורניר ווימבלדון 2026, והשלימו זכייה שנייה ברציפות בטורניר היוקרתי. גאווה ישראלית אדירה על הדשא בלונדון!  @yoavborowitz  📸: פרנק מולטר",302,4050,35,https://www.instagram.com/p/DaqJqxmDc1P/
17935514820090150,2026-07-11,23:49,Reel,REELS,"⁨	⁨	גוש נתניהו מתערער? המנהיג הרוחני של ש""ס, הרב יצחק יוסף, עקץ את נתניהו וקבע: ""אין שום סיכוי שהוא יחזור בתשובה"". מנגד, על איזנקוט הוא אומר שדווקא יש סיכוי. האם זה רמז ראשון לכך שש""ס לא פוסלת ישיבה בממשלה בראשותו?  ‪‪@daniel.grovais‬‬⁩⁩",237,517,145,https://www.instagram.com/reel/DaqqYEGDVPf/
17934861516302965,2026-07-12,09:29,Carousel,FEED,"מהעימות על הספינות למתקפה אזורית: בתוך שעות הכריזה איראן על סגירת מצר הורמוז, ארה""ב תקפה וטהרן הגיבה בשיגורים. ברקע, המאמצים להציל את ההבנות בין הצדדים נראים קרובים לקריסה  (רועי קייס, רם ברנדס, שמעון מיג'אן, נתן גוטמן, כרמלה מנשה) 📸: רויטרס",241,756,19,https://www.instagram.com/p/Dars0LflXBl/
18020909516854758,2026-07-12,09:46,Photo,FEED,"ישראל איבדה את אחד הקולות התקיפים והנאמנים ביותר שלה בוושינגטון: לשכתו של הסנאטור הרפובליקני לינדזי גרהאם הודיעה כי הלך לעולמו בגיל 71, לאחר מחלה קצרה ופתאומית  גרהאם, שכיהן בסנאט מאז 2003, היה מבעלי בריתו הקרובים של הנשיא טראמפ ומזוהה עם תמיכה עקבית בישראל ועם קו ניצי במיוחד מול איראן. רק בימים האחרונים ביקר באוקראינה ונפגש עם הנשיא זלנסקי  @ramelibrandts  צילום: AP",369,965,101,https://www.instagram.com/p/Daruq8DFcGS/
18104007668039731,2026-07-12,10:29,Photo,FEED,"קטטה בדירת Airbnb בלב ירושלים הסתיימה ברצח של בן 19: בניהו רזי מגבעת זאב נרצח אמש בשכונת נחלאות, ולאחר מצוד נעצרו שישה חשודים בפרשה.  חמישה מהעצורים הם נערים ונערות בני 16 עד 18. צעירה נוספת נעצרה בחשד שסייעה למעורבים, אך לפי החשד לא הייתה מעורבת ברצח עצמו.  @veredpelman @haimgoldich",284,3141,183,https://www.instagram.com/p/Darzqm9jD52/
17889798924397435,2026-07-12,11:01,Reel,REELS,"20 שנה אחרי מלחמת לבנון השנייה, תושבי הצפון עדיין חיים בין אזעקות, פינויים ותחושת הפקרה. קרן נויבך וכתב הצפון רובי המרשלג @rubih חוזרים לגבול, לארכיון של 2006 ולשאלה אם למדינה יש חזון לעתיד הצפון.  🎧 ""עד הקצה"" עם @kereneubach, הסכת האקטואליה החדש מבית כאן חדשות, זמין באתר וביישומון כאן ובכל יישומוני ההסכתים",308,489,22,https://www.instagram.com/reel/Dar3NgpDASX/
18123960265667816,2026-07-12,12:04,Photo,FEED,"""לנצח הוא יישא על מצחו את תווית הרוצח"": בית המשפט המחוזי בתל אביב גזר 25 שנות מאסר על עמית אלמוג, שהורשע ברצח בת זוגו מאיה וישניאק בשנת 2020.  במסגרת הסדר הטיעון הודה אלמוג ברצח שלא בנסיבות מחמירות, ואמר לשופטים כי הוא חוזר בו מכפירתו ומקבל את ההסדר. נוסף על המאסר, הוא חויב לפצות את משפחתה ב-258 אלף שקלים.  משפחת וישניאק מסרה כי ניסיונותיו של אלמוג לצאת זכאי בשל נסיבות נפשיות לא צלחו: ""לנצח הוא יישא על מצחו את תווית הרוצח"".  @yaeli_cie  📸: באדיבות המשפחה",458,878,34,https://www.instagram.com/p/Dar-glPjPcl/
18083962793653980,2026-07-12,13:00,Carousel,FEED,"יוליה בת ה-33 יצאה לצלילה חופשית באילת, כשלפתע הרגישה מכה חזקה בצוואר ומשיכה עזה פנימה. קרס דיג משולש שהשליך דייג מהחוף ננעץ בצווארה, בזמן שהוא היה בטוח שתפס דג גדול.  ""תעצור, זו אני"", צעקה יוליה מהמים. בן זוגה חתך את החוט, והשניים מיהרו לבית החולים יוספטל בעיר. בבדיקת CT התברר שהקרס נעצר כחמישה מילימטרים בלבד מכלי דם מרכזיים.  הקרס חולץ בניתוח בהרדמה מלאה, ויוליה שוחררה לביתה במצב טוב. ""הצוות הציל אותי והפך חוויה טראומטית לנס רפואי"", סיפרה.  @kettydor @itsik_z  📸: מרכז רפואי יוספטל",487,5047,212,https://www.instagram.com/p/DasE6X1jKKm/
18080769956450742,2026-07-12,15:58,Reel,REELS,"⁨	⁨	אחרי שצוות CNN טען שהותקף על ידי פורעים יהודים - תיעוד מתוך האירוע התפרסם ברשתות. לפי הודעת המשטרה, כוחות צה""ל קפצו לנקודה ועיכבו ארבעה חשודים במעורבות באירוע. שוטרי תחנת בנימין עצרו את החשודים, גבו עדויות מאנשי התקשורת ומצאו בחיפוש שנערך ברכב אלות, גז פלפל וסכין  צילום: jasper nathaniel / X  ‪@haimgoldich‬⁩",313,2681,908,https://www.instagram.com/reel/DasZOcsAqSz/
